Timestamp,DeviceID,max_wind_speed,mean_wind_speed,pluviometer,atmospheric,temperature,humidity,wind_direction,humidity_solo
1730306400,stationQuintaExp,1,0,0,952.9,14.2,82.5,126.4,0
1730307000,stationQuintaExp,0.7,0,0,952.9,14.2,83,127.3,0
1730308200,stationQuintaExp,1.5,0,0,953.1,14,86,86.1,0
1730308800,stationQuintaExp,3.1,0,0,953.3,13.1,89,113,0
1730309400,stationQuintaExp,2.8,0,0,953.4,12.8,91,121.7,0
1730310000,stationQuintaExp,3.3,0,0,953.4,12.6,92.5,131.3,0
1730310600,stationQuintaExp,1.4,0,0,953.6,12.5,92.5,118.8,0
1730311200,stationQuintaExp,2,0,0,953.6,12.4,93.5,73.6,0
1730311800,stationQuintaExp,1.5,0,0,953.8,12.3,93.5,101.4,0
1730312400,stationQuintaExp,1.8,0,0,953.9,12.3,93,92.5,0
1730313000,stationQuintaExp,4,0,0,954,12.2,93.5,91.1,0
1730313600,stationQuintaExp,2.1,0,0,954,12.3,93,78.3,0
1730314200,stationQuintaExp,0.9,0,0,954,12.2,93.5,96.1,0
1730314800,stationQuintaExp,0.5,0,0,954,12.1,94.5,59.2,0
1730315400,stationQuintaExp,0.4,0,0,953.9,12.1,95.5,51,0
1730316000,stationQuintaExp,0.3,0,0,953.8,12,96,12.1,0
1730316600,stationQuintaExp,1.6,0,0,953.7,12,96.5,50.4,0
1730317200,stationQuintaExp,0.9,0,0,953.7,12,97,63.1,0
1730317800,stationQuintaExp,0.8,0,0,953.7,12,97,85,0
1730319000,stationQuintaExp,1,0,0,953.8,12,97,78.7,0
1730319600,stationQuintaExp,0.5,0,0,953.7,12.1,97,145.8,0
1730320200,stationQuintaExp,0.6,0,0,953.7,12.1,97,73.2,0
1730320800,stationQuintaExp,2.1,0,0,953.9,12.3,96,68.2,0
1730321400,stationQuintaExp,2.1,0,0,954.1,12.3,95,110.4,0
1730322000,stationQuintaExp,1.9,0,0,954,12.3,94,102.9,0
1730322600,stationQuintaExp,1.5,0,0,954,12.3,95,80.7,0
1730323200,stationQuintaExp,2.4,0,0,954,12.4,94.5,92.7,0
1730323800,stationQuintaExp,1.6,0,0,954,12.3,95,56.9,0
1730324400,stationQuintaExp,0.5,0,0,953.9,12.3,95.5,47.6,0
1730325000,stationQuintaExp,2.2,0,0,953.9,12.2,96,108.4,0
1730325600,stationQuintaExp,2.6,0,0,954,12.2,97,67.6,0
1730326200,stationQuintaExp,3.8,0,0,954.1,12.3,96.5,72.4,0
1730326800,stationQuintaExp,4.5,0,0,953.9,12.3,96.5,95.3,0
1730327400,stationQuintaExp,3.9,0,0,953.9,12.3,97,64.7,0
1730328000,stationQuintaExp,3.1,0,0,953.9,12.3,97,44.1,0
1730328600,stationQuintaExp,1.5,0,0,954,12.3,97,89.4,0
1730329200,stationQuintaExp,2.2,0,0,954,12.2,97.5,102.4,0
1730329800,stationQuintaExp,3.1,0,0,954,12.2,97.5,67.1,0
1730330400,stationQuintaExp,1.5,0,0,954.2,12.3,98,76.5,0
1730331000,stationQuintaExp,2.6,0,0,954.2,12.3,98,85.4,0
1730331600,stationQuintaExp,3.3,0,0,954.2,12.4,97.5,117.7,0
1730332200,stationQuintaExp,1,0,0,954.3,12.5,96,101.8,0
1730332800,stationQuintaExp,1.7,0,0,954.3,12.5,96.5,71.8,0
1730333400,stationQuintaExp,3.4,0,0,954.3,12.6,95.5,155,0
1730334000,stationQuintaExp,4,0,0,954.4,12.6,95,105.9,0
1730334600,stationQuintaExp,2.5,0,0,954.4,12.8,94,74.9,0
1730335200,stationQuintaExp,2,0,0,954.4,12.6,95,86.5,0
1730335800,stationQuintaExp,4,0,0,954.4,12.6,95.5,91.9,0
1730336400,stationQuintaExp,3.7,0,0,954.4,12.5,96,100.8,0
1730337000,stationQuintaExp,1.9,0,0,954.4,12.6,95.5,93.7,0
1730337600,stationQuintaExp,0.9,0,0,954.3,12.5,95.5,91,0
1730338200,stationQuintaExp,1.9,0,0,954.3,12.5,95.5,100.6,0
1730338800,stationQuintaExp,1.8,0,0,954.3,12.5,96,117.8,0
1730339400,stationQuintaExp,2.3,0,0,954.1,12.5,95,105.5,0
1730340000,stationQuintaExp,1.5,0,0,954.1,12.5,95.5,89.1,0
1730340600,stationQuintaExp,1.6,0,0,954.2,12.5,96,87.6,0
1730341200,stationQuintaExp,1.1,0,0,954.4,12.5,96,88.8,0
1730341800,stationQuintaExp,1.7,0,0,954.2,12.5,95.5,101.7,0
1730342400,stationQuintaExp,2,0,0,954.2,12.5,95.5,92.8,0
1730343000,stationQuintaExp,0.5,0,0,954.2,12.5,95,101.8,0
1730343600,stationQuintaExp,2.1,0,0,954.2,12.5,95,84.6,0
1730344200,stationQuintaExp,1.7,0,0,954.2,12.5,95.5,82.8,0
1730344800,stationQuintaExp,2.7,0,0,954.3,12.6,94,117.8,0
1730345400,stationQuintaExp,3,0,0,954.6,12.6,94,161,0
1730346000,stationQuintaExp,2.8,0,0,954.7,11.3,92.5,162.3,0
1730346600,stationQuintaExp,2.5,0,0,954.6,11.2,93,141.6,0
1730347200,stationQuintaExp,0.4,0,0,954.7,11.1,93,151.8,0
1730347800,stationQuintaExp,1.8,0,0,954.8,11.2,93.5,158,0
1730348400,stationQuintaExp,0.7,0,0,954.7,11.2,92.5,62.3,0
1730349000,stationQuintaExp,3.3,0,0,954.7,11.1,92.5,110.3,0
1730349600,stationQuintaExp,0.6,0,0,954.9,11.1,92.5,104.3,0
1730350200,stationQuintaExp,1.2,0,0,954.9,11.4,91.5,189.8,0
1730350800,stationQuintaExp,1.5,0,0,954.9,11.4,91,125.4,0
1730351400,stationQuintaExp,2.3,0,0,955.1,11.3,91,142.6,0
1730352000,stationQuintaExp,1.5,0,0,955,11.4,89.5,129.5,0
1730352600,stationQuintaExp,1.5,0,0,955.2,11.3,91,64.5,0
1730353200,stationQuintaExp,3.6,0,0,955.1,11.5,90.5,66,0
1730353800,stationQuintaExp,3,0,0,955.3,11.5,91.5,115.8,0
1730354400,stationQuintaExp,1.6,0,0,955.4,11.4,90.5,121.8,0
1730355000,stationQuintaExp,0.9,0,0,955.5,11.4,92,89.7,0
1730355600,stationQuintaExp,3,0,0,955.6,11.6,89.5,142.6,0
1730356200,stationQuintaExp,0.7,0,0,955.6,11.5,91,162.2,0
1730356800,stationQuintaExp,1.6,0,0,955.7,11.5,90,100,0
1730357400,stationQuintaExp,1,0,0,955.8,11.7,87.5,172.1,0
1730358000,stationQuintaExp,2.7,0,0,955.9,11.7,88.5,130.9,0
1730358600,stationQuintaExp,1.2,0,0,955.9,11.5,88.5,135,0
1730359200,stationQuintaExp,1.1,0,0,956,11.5,89.5,116.3,0
1730359800,stationQuintaExp,1.9,0,0,956.1,11.5,90,117.6,0
1730360400,stationQuintaExp,0.4,0,0,956.2,11.6,91.5,88,0
1730361000,stationQuintaExp,2.7,0,0,956.2,11.6,90.5,107.6,0
1730361600,stationQuintaExp,1.9,0,0,956.4,11.7,89.5,112.3,0
1730362200,stationQuintaExp,3.8,0,0,956.4,11.8,90.5,138.1,0
1730362800,stationQuintaExp,2,0,0,956.7,11.9,90,136.4,0
1730363400,stationQuintaExp,1.5,0,0,956.7,12.1,89,145,0
1730364000,stationQuintaExp,2.1,0,0,956.9,12.2,87,128.6,0
1730364600,stationQuintaExp,1.1,0,0,957.1,12.3,87,81.8,0
1730365200,stationQuintaExp,0.7,0,0,957,12.5,87,107.2,0
1730365800,stationQuintaExp,1,0,0,957.1,12.7,84.5,145.8,0
1730366400,stationQuintaExp,0.5,0,0,957.2,12.7,87,113,0
1730367000,stationQuintaExp,1.7,0,0,957.2,12.7,86,149.9,0
1730367600,stationQuintaExp,0.8,0,0,957.2,12.8,85.5,124.6,0
1730368200,stationQuintaExp,2.1,0,0,957.2,13.2,84,111.2,0
1730368800,stationQuintaExp,0.7,0,0,957.2,13,85.5,127.2,0
1730369400,stationQuintaExp,1.3,0,0,957.2,13.2,85.5,89.1,0
1730370000,stationQuintaExp,2,0,0,957.2,13.3,84.5,108.3,0
1730370600,stationQuintaExp,0.8,0,0,957.2,13,88,66,0
1730371200,stationQuintaExp,1.2,0,0,957.2,12.4,93,102.2,0
1730371800,stationQuintaExp,1.1,0,0,957.3,12.3,94,107.2,0
1730372400,stationQuintaExp,0.4,0,0,957.2,12.3,95.5,86.8,0
1730373000,stationQuintaExp,0.4,0,0,957.3,12.4,96,1.8,0
1730373600,stationQuintaExp,0.5,0,0,957.1,12.8,95,149.3,0
1730374200,stationQuintaExp,0.6,0,0,957,13,95.5,65.8,0
1730374800,stationQuintaExp,0.6,0,0,956.9,13.2,96,84.1,0
1730375400,stationQuintaExp,0.5,0,0,956.9,13.2,95.5,140.3,0
1730376000,stationQuintaExp,2.4,0,0,956.9,13.2,96,100.5,0
1730376600,stationQuintaExp,1.4,0,0,956.7,13.3,95.5,83.3,0
1730377200,stationQuintaExp,2.9,0,0,956.7,13.3,95.5,125.8,0
1730377800,stationQuintaExp,2.2,0,0,956.6,13.4,95.5,75.6,0
1730378400,stationQuintaExp,2.4,0,0,956.6,13.3,96,72.9,0
1730379000,stationQuintaExp,1.1,0,0,956.5,13.3,96.5,113.5,0
1730379600,stationQuintaExp,3,0,0,956.5,13.3,96.5,46.1,0
1730380200,stationQuintaExp,1.5,0,0,956.6,13.2,96.5,101.5,0
1730380800,stationQuintaExp,1.3,0,0,956.4,13.3,97,75.4,0
1730381400,stationQuintaExp,3,0,0,956.3,13.4,97,81.6,0
1730382000,stationQuintaExp,2,0,0,956.3,13.4,96.5,143.5,0
1730382600,stationQuintaExp,1.2,0,0,956.4,13.4,96.5,139.7,0
1730383200,stationQuintaExp,0.9,0,0,956.4,13.4,96.5,113.6,0
1730383800,stationQuintaExp,2.5,0,0,956.4,13.5,96.5,129.3,0
1730384400,stationQuintaExp,1.4,0,0,956.4,13.4,96.5,110.1,0
1730385000,stationQuintaExp,3.1,0,0,956.5,13.5,96.5,108.5,0
1730385600,stationQuintaExp,1.3,0,0,956.5,13.5,96.5,112.8,0
1730386200,stationQuintaExp,1.2,0,0,956.6,13.6,96,132.4,0
1730386800,stationQuintaExp,1.1,0,0,956.6,13.6,96.5,89.9,0
1730387400,stationQuintaExp,2.6,0,0,956.7,13.6,96.5,94,0
1730388000,stationQuintaExp,1.7,0,0,956.6,13.6,96.5,58.1,0
1730388600,stationQuintaExp,2.9,0,0,956.7,13.7,96.5,73.2,0
1730389200,stationQuintaExp,2.6,0,0,956.7,13.7,96.5,121.8,0
1730389800,stationQuintaExp,1.4,0,0,956.7,13.7,96.5,83.6,0
1730390400,stationQuintaExp,1.2,0,0,956.9,13.8,96.5,105.3,0
1730391000,stationQuintaExp,1.2,0,0,956.7,13.8,96.5,83.4,0
1730391600,stationQuintaExp,3.7,0,0,956.7,13.8,96.5,86.1,0
1730392200,stationQuintaExp,1.7,0,0,956.6,13.9,96.5,114.1,0
1730392800,stationQuintaExp,1.5,0,0,956.7,13.9,96,90.7,0
1730393400,stationQuintaExp,4.8,0,0,956.6,14,96,90.7,0
1730394000,stationQuintaExp,4.4,0,0,956.6,14,95,67,0
1730394600,stationQuintaExp,2.9,0,0,956.6,14.1,95,82.6,0
1730395200,stationQuintaExp,2.1,0,0,956.8,14.2,94.5,110.5,0
1730395800,stationQuintaExp,1.7,0,0,956.8,14.2,93.5,92.4,0
1730396400,stationQuintaExp,6553.5,0,0,6553.5,-0.1,127.5,-0.1,0
1730397000,stationQuintaExp,1.4,0,0,956.8,14,94.5,105.3,0
1730397600,stationQuintaExp,2.8,0,0,957,14,95,58.3,0
1730398200,stationQuintaExp,3.4,0,0,957,14,95,102,0
1730398800,stationQuintaExp,0.5,0,0,957.1,13.9,95.5,73.6,0
1730399400,stationQuintaExp,3.3,0,0,957.2,13.9,95.5,113.2,0
1730400000,stationQuintaExp,1.5,0,0,957.3,13.9,95.5,90.7,0
1730400600,stationQuintaExp,3.1,0,0,957.4,13.8,96.5,109.5,0
1730401200,stationQuintaExp,2.3,0,0,957.4,13.9,96,120.2,0
1730401800,stationQuintaExp,4,0,0,957.3,13.9,96,59.3,0
1730402400,stationQuintaExp,1.7,0,0,957.3,13.9,95.5,73.1,0
1730403000,stationQuintaExp,2.6,0,0,957.3,13.8,96.5,124.2,0
1730403600,stationQuintaExp,1.6,0,0,957.3,13.7,96.5,108.4,0
1730404200,stationQuintaExp,2.5,0,0,957.4,13.8,96.5,113.7,0
1730404800,stationQuintaExp,0.8,0,0,957.3,13.7,96.5,92.8,0
1730405400,stationQuintaExp,1.8,0,0,957.4,13.7,96.5,69.9,0
1730406000,stationQuintaExp,1.9,0,0,957.5,13.7,96.5,86.1,0
1730406600,stationQuintaExp,2.8,0,0,957.5,13.8,95.5,93.7,0
1730407200,stationQuintaExp,1.4,0,0,957.5,13.7,96,127.2,0
1730407800,stationQuintaExp,3.5,0,0,957.4,13.6,96.5,124.4,0
1730408400,stationQuintaExp,2.5,0,0,957.6,13.7,96,129.9,0
1730409000,stationQuintaExp,1.6,0,0,957.5,13.6,96.5,158.3,0
1730409600,stationQuintaExp,0.7,0,0,957.5,13.6,96.5,120.7,0
1730410200,stationQuintaExp,2.1,0,0,957.5,13.7,96.5,105.3,0
1730410800,stationQuintaExp,1.8,0,0,957.8,13.8,96,109.6,0
1730411400,stationQuintaExp,2,0,0,957.8,13.7,96.5,62.7,0
1730412000,stationQuintaExp,1.6,0,0,957.8,13.7,96.5,39.2,0
1730412600,stationQuintaExp,2.1,0,0,957.9,13.8,95.5,73.2,0
1730413200,stationQuintaExp,0.8,0,0,958,13.7,96,111.3,0
1730413800,stationQuintaExp,1.3,0,0,957.8,13.7,96.5,155.7,0
1730414400,stationQuintaExp,3.7,0,0,957.7,13.7,97,97.1,0
1730415000,stationQuintaExp,1.7,0,0,957.8,13.8,96.5,106.1,0
1730415600,stationQuintaExp,1.2,0,0,957.7,13.8,96,84.3,0
1730416200,stationQuintaExp,0.8,0,0,957.6,13.8,95.5,77.7,0
1730416800,stationQuintaExp,5.9,0,0,957.4,13.8,96,45.1,0
1730417400,stationQuintaExp,5,0,0,957.4,13.8,95.5,108.7,0
1730418000,stationQuintaExp,1.7,0,0,957.5,13.7,96.5,119.2,0
1730418600,stationQuintaExp,1.3,0,0,957.5,13.6,97,120.5,0
1730419200,stationQuintaExp,1.3,0,0,957.5,13.7,97,128.6,0
1730419800,stationQuintaExp,1.3,0,0,957.4,13.6,97.5,101.7,0
1730420400,stationQuintaExp,3.7,0,0,957.5,13.6,98,105.8,0
1730421000,stationQuintaExp,2.3,0,0,957.3,13.6,98,112.4,0
1730421600,stationQuintaExp,2.8,0,0,957.3,13.7,97,133.5,0
1730422200,stationQuintaExp,3.3,0,0,957.3,13.7,97,116.8,0
1730422800,stationQuintaExp,2.7,0,0,957.1,13.6,97,118.5,0
1730423400,stationQuintaExp,1.9,0,0,957.1,13.6,97.5,91.8,0
1730424000,stationQuintaExp,2.4,0,0,957,13.6,97,119.8,0
1730424600,stationQuintaExp,3.5,0,0,957.1,13.6,97.5,120.2,0
1730425200,stationQuintaExp,2.3,0,0,957,13.5,98,91.5,0
1730425800,stationQuintaExp,1,0,0,957.1,13.5,98,79.7,0
1730426400,stationQuintaExp,3.4,0,0,957,13.5,98,35.7,0
1730427000,stationQuintaExp,2,0,0,957.1,13.5,98,100.5,0
1730427600,stationQuintaExp,1.7,0,0,957,13.5,98.5,71.3,0
1730428200,stationQuintaExp,2.8,0,0,957,13.5,98.5,131.7,0
1730428800,stationQuintaExp,1.3,0,0,956.9,13.5,98,133.8,0
1730429400,stationQuintaExp,3.5,0,0,956.9,13.5,97.5,98.6,0
1730430000,stationQuintaExp,1.7,0,0,956.9,13.5,98,135.8,0
1730430600,stationQuintaExp,0.8,0,0,956.7,13.5,98,62.7,0
1730431200,stationQuintaExp,1.9,0,0,956.9,13.5,97.5,122.9,0
1730431800,stationQuintaExp,0.8,0,0,956.8,13.5,97,108.3,0
1730432400,stationQuintaExp,1.1,0,0,956.8,13.7,95.5,128.8,0
1730433000,stationQuintaExp,2.3,0,0,956.8,13.5,97,140.9,0
1730433600,stationQuintaExp,2,0,0,956.8,13.5,97.5,86.8,0
1730434200,stationQuintaExp,1.6,0,0,956.9,13.5,97.5,153,0
1730434800,stationQuintaExp,2.1,0,0,956.9,13.4,97.5,126.7,0
1730435400,stationQuintaExp,1.6,0,0,956.8,13.4,97,128.4,0
1730436000,stationQuintaExp,1.3,0,0,957,13.2,94.5,117,0
1730436600,stationQuintaExp,2.7,0,0,957,13.1,95,119.6,0
1730437200,stationQuintaExp,0.7,0,0,957.1,13,94.5,93.1,0
1730437800,stationQuintaExp,2.1,0,0,957.2,12.9,95,128,0
1730438400,stationQuintaExp,3,0,0,957.1,12.9,93.5,145.6,0
1730439000,stationQuintaExp,1.3,0,0,957.1,12.8,94,132.9,0
1730439600,stationQuintaExp,1.2,0,0,957.1,12.8,94,126.2,0
1730440200,stationQuintaExp,1.1,0,0,957.2,12.8,96,102.7,0
1730440800,stationQuintaExp,0.3,0,0,957.3,12.8,96.5,13.4,0
1730441400,stationQuintaExp,1.2,0,0,957.2,12.9,95.5,66.9,0
1730442000,stationQuintaExp,2.8,0,0,957.2,13.1,95,71.2,0
1730442600,stationQuintaExp,1.8,0,0,957.3,13.1,94,149.3,0
1730443200,stationQuintaExp,0.7,0,0,957.3,13,95.5,137.9,0
1730443800,stationQuintaExp,1.9,0,0,957.2,13,96.5,101.1,0
1730444400,stationQuintaExp,1.1,0,0,957.4,12.9,96,108.7,0
1730445000,stationQuintaExp,0.5,0,0,957.5,12.8,96,90.1,0
1730445600,stationQuintaExp,1.8,0,0,957.7,12.8,96.5,133.1,0
1730446200,stationQuintaExp,1.3,0,0,957.8,12.8,96.5,71.9,0
1730446800,stationQuintaExp,1,0,0,957.8,12.9,95.5,90,0
1730447400,stationQuintaExp,0.4,0,0,957.9,12.9,96,70.1,0
1730448000,stationQuintaExp,0.5,0,0,958,13,97,54.4,0
1730448600,stationQuintaExp,0.8,0,0,957.9,13,97.5,84,0
1730449200,stationQuintaExp,1.6,0,0,958.2,13.1,98,127.3,0
1730449800,stationQuintaExp,1.3,0,0,958.1,13.2,97.5,102.1,0
1730450400,stationQuintaExp,2.8,0,0,958.2,13.3,97.5,88.7,0
1730451000,stationQuintaExp,1.4,0,0,958.3,13.4,96.5,99.5,0
1730451600,stationQuintaExp,1.1,0,0,958.4,13.6,95,97.3,0
1730452200,stationQuintaExp,2.1,0,0,958.4,13.6,94.5,138.3,0
1730452800,stationQuintaExp,2.9,0,0,958.6,13.5,95,104.8,0
1730453400,stationQuintaExp,1.6,0,0,958.4,13.6,95.5,143.8,0
1730454000,stationQuintaExp,1.1,0,0,958.4,13.6,94,95.8,0
1730454600,stationQuintaExp,1.9,0,0,958.7,13.7,92.5,156.5,0
1730455200,stationQuintaExp,1,0,0,958.6,13.6,93.5,121.5,0
1730455800,stationQuintaExp,0.8,0,0,958.6,13.8,92.5,177.4,0
1730456400,stationQuintaExp,1.8,0,0,958.6,13.9,92,121.8,0
1730457000,stationQuintaExp,0.5,0,0,958.6,13.7,95,101.8,0
1730457600,stationQuintaExp,0.7,0,0,958.6,13.7,95,81.6,0
1730458200,stationQuintaExp,1,0,0,958.5,13.8,95,123.6,0
1730458800,stationQuintaExp,0.5,0,0,958.5,13.8,95.5,164.3,0
1730459400,stationQuintaExp,1.4,0,0,958.5,13.8,95.5,91.8,0
1730460000,stationQuintaExp,1.9,0,0,958.4,14.3,92.5,82.7,0
1730460600,stationQuintaExp,3,0,0,958.4,14.2,93.5,96.9,0
1730461200,stationQuintaExp,1.7,0,0,958.4,14,94,102.7,0
1730461800,stationQuintaExp,1.2,0,0,958.4,14.1,95,118,0
1730462400,stationQuintaExp,1.2,0,0,958.4,14.5,94.5,121.1,0
1730463000,stationQuintaExp,1.5,0,0,958.4,14.4,92,132.7,0
1730463600,stationQuintaExp,0.7,0,0,958.4,14.4,92,126.4,0
1730464200,stationQuintaExp,0.7,0,0,958.3,14.6,93,124.6,0
1730464800,stationQuintaExp,1.3,0,0,958.2,15,92,115.7,0
1730465400,stationQuintaExp,1.3,0,0,958,15.2,88.5,127.1,0
1730466000,stationQuintaExp,1.4,0,0,958,15.5,86,136.9,0
1730466600,stationQuintaExp,1.4,0,0,958,15.3,87.5,119.3,0
1730467200,stationQuintaExp,1.7,0,0,957.9,15.2,89.5,106.2,0
1730467800,stationQuintaExp,0.4,0,0,958,14.8,91.5,102.7,0
1730468400,stationQuintaExp,1.4,0,0,957.8,14.9,92.5,150.8,0
1730469000,stationQuintaExp,0.7,0,0,957.7,14.9,91,113.6,0
1730469600,stationQuintaExp,0.8,0,0,957.7,15.3,90,105.5,0
1730470200,stationQuintaExp,2.5,0,0,957.7,15.5,89,100.5,0
1730470800,stationQuintaExp,1.8,0,0,957.6,15.4,88.5,102.8,0
1730471400,stationQuintaExp,1.7,0,0,957.5,15.8,87,128.5,0
1730472000,stationQuintaExp,2,0,0,957.8,15.7,85.5,117.7,0
1730472600,stationQuintaExp,0.9,0,0,957.7,15,91,111.7,0
1730473200,stationQuintaExp,1,0,0,957.7,14.5,94,133.4,0
1730473800,stationQuintaExp,0.6,0,0,957.9,14.2,93.5,229.2,0
1730474400,stationQuintaExp,1.9,0,0,957.9,14.2,93,117.8,0
1730475000,stationQuintaExp,2.1,0,0,957.9,14.5,94,145.4,0
1730475600,stationQuintaExp,0.3,0,0,957.8,14.5,94,140.9,0
1730476200,stationQuintaExp,0.7,0,0,957.9,14.6,93.5,149.2,0
1730476800,stationQuintaExp,1.2,0,0,958,14.6,93,95.5,0
1730477400,stationQuintaExp,1.1,0,0,957.8,14.6,94,91.6,0
1730478000,stationQuintaExp,0.3,0,0,957.8,14.6,93.5,168.3,0
1730478600,stationQuintaExp,0.3,0,0,957.8,14.7,91.5,130.3,0
1730479200,stationQuintaExp,0.7,0,0,957.8,14.6,92.5,67.9,0
1730479800,stationQuintaExp,0.9,0,0,958,14.4,92,121.9,0
1730480400,stationQuintaExp,0.8,0,0,958.1,14.2,92,120.9,0
1730481000,stationQuintaExp,1.3,0,0,958.1,14,90.5,125.3,0
1730481600,stationQuintaExp,0.9,0,0,958.1,13.8,91,130,0
1730482200,stationQuintaExp,0.8,0,0,958.2,13.9,90.5,123.5,0
1730482800,stationQuintaExp,0.4,0,0,958.3,13.8,91,143.4,0
1730483400,stationQuintaExp,1.3,0,0,958.4,13.8,92.5,114.3,0
1730484000,stationQuintaExp,0.1,0,0,958.5,13.8,93,173.3,0
1730484600,stationQuintaExp,0.2,0,0,958.6,13.6,93.5,332.6,0
1730485200,stationQuintaExp,0.1,0,0,958.8,13.5,95,331.6,0
1730485800,stationQuintaExp,0.2,0,0,958.9,13.5,95.5,202.4,0
1730486400,stationQuintaExp,0.1,0,0,958.9,13.3,96.5,67.2,0
1730487000,stationQuintaExp,0.3,0,0,958.9,13.2,97,166.8,0
1730487600,stationQuintaExp,0.3,0,0,959,13.2,97.5,35.5,0
1730488200,stationQuintaExp,0.1,0,0,959,13.2,98,214.8,0
1730488800,stationQuintaExp,0,0,0,959,13.3,98,30.5,0
1730489400,stationQuintaExp,0.2,0,0,959,13.2,98.5,280.4,0
1730490000,stationQuintaExp,0.4,0,0,959,13.1,98.5,296,0
1730490600,stationQuintaExp,0.3,0,0,959,13,99,315.4,0
1730491200,stationQuintaExp,0,0,0,959.1,13.1,99,96.1,0
1730491800,stationQuintaExp,0.4,0,0,959.3,13,99,155.9,0
1730492400,stationQuintaExp,0.3,0,0,959.4,13,99,207.3,0
1730493000,stationQuintaExp,0,0,0,959.5,13.1,99,323.9,0
1730493600,stationQuintaExp,0.4,0,0,959.7,13.1,99,215.5,0
1730494200,stationQuintaExp,0.3,0,0,959.7,13.1,99,255.5,0
1730494800,stationQuintaExp,0.6,0,0,959.8,13,99,194.6,0
1730495400,stationQuintaExp,0.4,0,0,959.8,13,99,242.6,0
1730496000,stationQuintaExp,0.4,0,0,959.6,13.1,98.5,186.1,0
1730496600,stationQuintaExp,0.4,0,0,959.6,13.2,96.5,189.7,0
1730497200,stationQuintaExp,0,0,0,959.7,13.3,95,252,0
1730497800,stationQuintaExp,0.4,0,0,959.8,13.3,95,174.3,0
1730498400,stationQuintaExp,0.4,0,0,959.6,13.2,95.5,217.9,0
1730499000,stationQuintaExp,0.2,0,0,959.5,13,95,221.7,0
1730499600,stationQuintaExp,0.3,0,0,959.6,12.7,96,274.7,0
1730500200,stationQuintaExp,0.3,0,0,959.6,12.4,96.5,248.7,0
1730500800,stationQuintaExp,0.2,0,0,959.8,12.4,96.5,203.3,0
1730501400,stationQuintaExp,0.5,0,0,959.4,12.6,96,314.8,0
1730502000,stationQuintaExp,0.3,0,0,959.5,12.6,96.5,249.7,0
1730502600,stationQuintaExp,0.3,0,0,959.5,12.5,97,269.7,0
1730503200,stationQuintaExp,0.2,0,0,959.5,12.5,96.5,249.4,0
1730503800,stationQuintaExp,0.3,0,0,959.6,12.5,96,229.9,0
1730504400,stationQuintaExp,0.4,0,0,959.6,12.5,95.5,185.9,0
1730505000,stationQuintaExp,0.2,0,0,959.5,12.5,96,259.4,0
1730505600,stationQuintaExp,0.2,0,0,959.6,12.5,96,253.5,0
1730506200,stationQuintaExp,0.1,0,0,959.5,12.7,94.5,156.6,0
1730506800,stationQuintaExp,0.4,0,0,959.5,12.7,94.5,129.2,0
1730507400,stationQuintaExp,0.2,0,0,959.5,12.6,94.5,315,0
1730508000,stationQuintaExp,0.1,0,0,959.3,12.2,95,329.4,0
1730508600,stationQuintaExp,0,0,0,959.2,11.8,96,295,0
1730509200,stationQuintaExp,0.5,0,0,959.2,11.4,96,252.2,0
1730509800,stationQuintaExp,1,0,0,959.2,11.2,96.5,259.8,0
1730510400,stationQuintaExp,0.1,0,0,959.2,11.3,96.5,345.2,0
1730511000,stationQuintaExp,0.3,0,0,959.2,11,96,254.6,0
1730511600,stationQuintaExp,0.4,0,0,959.1,10.8,96.5,252.5,0
1730512800,stationQuintaExp,0.2,0,0,959,10.5,97.5,296.6,0
1730513400,stationQuintaExp,0.3,0,0,959,10.2,98,265.1,0
1730514000,stationQuintaExp,0.4,0,0,958.9,10.2,98.5,226.1,0
1730514600,stationQuintaExp,0.2,0,0,958.8,10.2,98.5,225.4,0
1730515200,stationQuintaExp,0.2,0,0,958.7,10.1,98.5,256.2,0
1730515800,stationQuintaExp,0.3,0,0,958.6,10.1,99,193.5,0
1730516400,stationQuintaExp,0.7,0,0,958.4,10.3,99,236.1,0
1730517000,stationQuintaExp,0.4,0,0,958.4,10.3,98.5,278.2,0
1730517600,stationQuintaExp,0.3,0,0,958.4,10.3,98.5,204.9,0
1730518200,stationQuintaExp,0.3,0,0,958.3,10.1,98,262.9,0
1730518800,stationQuintaExp,0.5,0,0,958.3,10,98.5,218,0
1730519400,stationQuintaExp,0.4,0,0,958.2,9.8,98.5,222.7,0
1730520000,stationQuintaExp,0.4,0,0,958.3,9.8,99,260.3,0
1730520600,stationQuintaExp,0.3,0,0,958.4,9.9,99,258.8,0
1730521200,stationQuintaExp,0.5,0,0,958.3,10.1,99,245.1,0
1730521800,stationQuintaExp,0.2,0,0,958.3,10.2,99,259.1,0
1730522400,stationQuintaExp,0.5,0,0,958.4,10.4,99,236.1,0
1730523000,stationQuintaExp,0.3,0,0,958.5,10.3,98,303.1,0
1730523600,stationQuintaExp,0,0,0,958.7,10.1,98,222.5,0
1730524200,stationQuintaExp,0.4,0,0,958.6,9.8,98,299.3,0
1730524800,stationQuintaExp,0.3,0,0,958.7,9.6,98.5,127.6,0
1730525400,stationQuintaExp,0.6,0,0,958.7,9.5,99,226.3,0
1730526000,stationQuintaExp,0.2,0,0,958.7,9.5,99,325.7,0
